"id","exp_grou","STAI_T_demean","IU_demean","stimulus","trial","fps","phase"
8,1,-2.0781,2.32810000000001,1,5,-0.699949846,"EX"
8,1,-2.0781,2.32810000000001,1,6,NA,"EX"
8,1,-2.0781,2.32810000000001,2,1,3.689668789,"EX"
8,1,-2.0781,2.32810000000001,2,2,0.776514266,"EX"
8,1,-2.0781,2.32810000000001,2,3,-0.192176579,"EX"
8,1,-2.0781,2.32810000000001,2,4,-0.613418056,"EX"
8,1,-2.0781,2.32810000000001,2,5,-0.375666115,"EX"
8,1,-2.0781,2.32810000000001,2,6,0.008488877,"EX"
9,1,-14.0781,15.3281,1,1,0.251620957,"EX"
9,1,-14.0781,15.3281,1,2,3.291477543,"EX"
9,1,-14.0781,15.3281,1,3,0.727784335,"EX"
9,1,-14.0781,15.3281,1,4,0.194436784,"EX"
9,1,-14.0781,15.3281,1,5,-0.968099124,"EX"
9,1,-14.0781,15.3281,1,6,0.298204989,"EX"
9,1,-14.0781,15.3281,2,1,-0.351623246,"EX"
9,1,-14.0781,15.3281,2,2,2.303181806,"EX"
9,1,-14.0781,15.3281,2,3,-0.538831107,"EX"
9,1,-14.0781,15.3281,2,4,0.696240599,"EX"
9,1,-14.0781,15.3281,2,5,-0.658945395,"EX"
9,1,-14.0781,15.3281,2,6,1.14163818,"EX"
10,2,-15.0781,-24.6719,1,1,-0.770255973,"EX"
10,2,-15.0781,-24.6719,1,2,0.761261847,"EX"
10,2,-15.0781,-24.6719,1,3,1.235440546,"EX"
10,2,-15.0781,-24.6719,1,4,-0.493704374,"EX"
10,2,-15.0781,-24.6719,1,5,3.115593182,"EX"
10,2,-15.0781,-24.6719,1,6,-0.298781842,"EX"
10,2,-15.0781,-24.6719,2,1,-0.150188594,"EX"
10,2,-15.0781,-24.6719,2,2,-0.322814503,"EX"
10,2,-15.0781,-24.6719,2,3,-0.956852061,"EX"
10,2,-15.0781,-24.6719,2,4,-0.153473356,"EX"
10,2,-15.0781,-24.6719,2,5,1.678115161,"EX"
10,2,-15.0781,-24.6719,2,6,-0.35904037,"EX"
11,2,11.9219,18.3281,1,1,1.832750202,"EX"
11,2,11.9219,18.3281,1,2,-0.827856574,"EX"
11,2,11.9219,18.3281,1,3,NA,"EX"
11,2,11.9219,18.3281,1,4,0.718097471,"EX"
11,2,11.9219,18.3281,1,5,1.623389155,"EX"
11,2,11.9219,18.3281,1,6,-0.155398226,"EX"
11,2,11.9219,18.3281,2,1,0.72707957,"EX"
11,2,11.9219,18.3281,2,2,0.316734701,"EX"
11,2,11.9219,18.3281,2,3,-0.818505128,"EX"
11,2,11.9219,18.3281,2,4,-0.270902232,"EX"
11,2,11.9219,18.3281,2,5,3.157256444,"EX"
11,2,11.9219,18.3281,2,6,-0.549625635,"EX"
12,2,-3.0781,17.3281,1,1,1.03379332,"EX"
12,2,-3.0781,17.3281,1,2,-0.589763616,"EX"
12,2,-3.0781,17.3281,1,3,NA,"EX"
12,2,-3.0781,17.3281,1,4,-0.709676787,"EX"
12,2,-3.0781,17.3281,1,5,-0.533256089,"EX"
12,2,-3.0781,17.3281,1,6,-0.770715365,"EX"
12,2,-3.0781,17.3281,2,1,1.089289367,"EX"
12,2,-3.0781,17.3281,2,2,-0.501573445,"EX"
12,2,-3.0781,17.3281,2,3,1.334230822,"EX"
12,2,-3.0781,17.3281,2,4,-0.604079256,"EX"
12,2,-3.0781,17.3281,2,5,0.927455512,"EX"
12,2,-3.0781,17.3281,2,6,1.420914838,"EX"
13,2,-1.0781,10.3281,1,1,4.16526686,"EX"
13,2,-1.0781,10.3281,1,2,0.830688915,"EX"
13,2,-1.0781,10.3281,1,3,0.29127035,"EX"
13,2,-1.0781,10.3281,1,4,-0.71076767,"EX"
13,2,-1.0781,10.3281,1,5,-0.350461367,"EX"
13,2,-1.0781,10.3281,1,6,0.092134198,"EX"
13,2,-1.0781,10.3281,2,1,0.659266083,"EX"
13,2,-1.0781,10.3281,2,2,0.351787392,"EX"
13,2,-1.0781,10.3281,2,3,0.249060378,"EX"
13,2,-1.0781,10.3281,2,4,-0.164125394,"EX"
13,2,-1.0781,10.3281,2,5,-0.655019394,"EX"
13,2,-1.0781,10.3281,2,6,-0.557665364,"EX"
14,1,-2.0781,-10.6719,1,1,0.306074159,"EX"
14,1,-2.0781,-10.6719,1,2,0.735914913,"EX"
14,1,-2.0781,-10.6719,1,3,0.055958512,"EX"
14,1,-2.0781,-10.6719,1,4,0.014464616,"EX"
14,1,-2.0781,-10.6719,1,5,1.611721022,"EX"
14,1,-2.0781,-10.6719,1,6,-0.822661599,"EX"
14,1,-2.0781,-10.6719,2,1,2.443083629,"EX"
14,1,-2.0781,-10.6719,2,2,0.80276821,"EX"
14,1,-2.0781,-10.6719,2,3,0.29217504,"EX"
14,1,-2.0781,-10.6719,2,4,1.139487597,"EX"
14,1,-2.0781,-10.6719,2,5,0.050826551,"EX"
14,1,-2.0781,-10.6719,2,6,-0.821341465,"EX"
15,2,11.9219,8.32810000000001,1,1,-0.565989035,"EX"
15,2,11.9219,8.32810000000001,1,2,-0.869845337,"EX"
15,2,11.9219,8.32810000000001,1,3,1.694974461,"EX"
15,2,11.9219,8.32810000000001,1,4,NA,"EX"
15,2,11.9219,8.32810000000001,1,5,0.233933955,"EX"
15,2,11.9219,8.32810000000001,1,6,NA,"EX"
15,2,11.9219,8.32810000000001,2,1,-1.364069328,"EX"
15,2,11.9219,8.32810000000001,2,2,0.58909535,"EX"
15,2,11.9219,8.32810000000001,2,3,1.088677608,"EX"
15,2,11.9219,8.32810000000001,2,4,1.472606361,"EX"
15,2,11.9219,8.32810000000001,2,5,NA,"EX"
15,2,11.9219,8.32810000000001,2,6,NA,"EX"
16,1,2.9219,12.3281,1,1,NA,"EX"
16,1,2.9219,12.3281,1,2,2.811168018,"EX"
16,1,2.9219,12.3281,1,3,-0.151242693,"EX"
16,1,2.9219,12.3281,1,4,0.739580884,"EX"
16,1,2.9219,12.3281,1,5,-0.778274107,"EX"
16,1,2.9219,12.3281,1,6,-0.128174552,"EX"
16,1,2.9219,12.3281,2,1,-0.24668824,"EX"
16,1,2.9219,12.3281,2,2,1.555552864,"EX"
16,1,2.9219,12.3281,2,3,2.069632207,"EX"
16,1,2.9219,12.3281,2,4,-0.466531503,"EX"
16,1,2.9219,12.3281,2,5,1.5854424,"EX"
16,1,2.9219,12.3281,2,6,0.232523902,"EX"
17,1,-1.0781,18.3281,1,1,1.269694066,"EX"
17,1,-1.0781,18.3281,1,2,2.212226279,"EX"
17,1,-1.0781,18.3281,1,3,-0.752857965,"EX"
17,1,-1.0781,18.3281,1,4,0.329629047,"EX"
17,1,-1.0781,18.3281,1,5,1.370565765,"EX"
17,1,-1.0781,18.3281,1,6,-0.785801407,"EX"
17,1,-1.0781,18.3281,2,1,0.458727277,"EX"
17,1,-1.0781,18.3281,2,2,-0.02785828,"EX"
17,1,-1.0781,18.3281,2,3,-0.236821419,"EX"
17,1,-1.0781,18.3281,2,4,-1.161186858,"EX"
17,1,-1.0781,18.3281,2,5,NA,"EX"
17,1,-1.0781,18.3281,2,6,-0.154123805,"EX"
20,1,6.9219,30.3281,1,1,0.900386684,"EX"
20,1,6.9219,30.3281,1,2,1.603714911,"EX"
20,1,6.9219,30.3281,1,3,1.152752583,"EX"
20,1,6.9219,30.3281,1,4,0.71505465,"EX"
20,1,6.9219,30.3281,1,5,-0.145040833,"EX"
20,1,6.9219,30.3281,1,6,-0.569404558,"EX"
20,1,6.9219,30.3281,2,1,-0.85857351,"EX"
20,1,6.9219,30.3281,2,2,1.003702361,"EX"
20,1,6.9219,30.3281,2,3,0.572825996,"EX"
20,1,6.9219,30.3281,2,4,2.379255807,"EX"
20,1,6.9219,30.3281,2,5,0.469274497,"EX"
20,1,6.9219,30.3281,2,6,-2.032047318,"EX"
21,2,-8.0781,-10.6719,1,1,1.285290035,"EX"
21,2,-8.0781,-10.6719,1,2,-0.116462867,"EX"
21,2,-8.0781,-10.6719,1,3,0.626454368,"EX"
21,2,-8.0781,-10.6719,1,4,0.646399485,"EX"
21,2,-8.0781,-10.6719,1,5,-0.323737872,"EX"
21,2,-8.0781,-10.6719,1,6,1.796521606,"EX"
21,2,-8.0781,-10.6719,2,1,0.291282854,"EX"
21,2,-8.0781,-10.6719,2,2,1.364164239,"EX"
21,2,-8.0781,-10.6719,2,3,1.069339745,"EX"
21,2,-8.0781,-10.6719,2,4,0.623622293,"EX"
21,2,-8.0781,-10.6719,2,5,-1.047009642,"EX"
21,2,-8.0781,-10.6719,2,6,-0.093559602,"EX"
22,2,-10.0781,-22.6719,1,1,0.826849479,"EX"
22,2,-10.0781,-22.6719,1,2,0.691917619,"EX"
22,2,-10.0781,-22.6719,1,3,2.072187621,"EX"
22,2,-10.0781,-22.6719,1,4,0.225039723,"EX"
22,2,-10.0781,-22.6719,1,5,NA,"EX"
22,2,-10.0781,-22.6719,1,6,-1.010729349,"EX"
22,2,-10.0781,-22.6719,2,1,0.841657466,"EX"
22,2,-10.0781,-22.6719,2,2,NA,"EX"
22,2,-10.0781,-22.6719,2,3,1.12825624,"EX"
22,2,-10.0781,-22.6719,2,4,1.154078934,"EX"
22,2,-10.0781,-22.6719,2,5,-0.073645141,"EX"
22,2,-10.0781,-22.6719,2,6,-0.320681573,"EX"
23,2,-9.0781,-25.6719,1,1,1.381750634,"EX"
23,2,-9.0781,-25.6719,1,2,NA,"EX"
23,2,-9.0781,-25.6719,1,3,0.735676188,"EX"
23,2,-9.0781,-25.6719,1,4,0.586037297,"EX"
23,2,-9.0781,-25.6719,1,5,-0.037306155,"EX"
23,2,-9.0781,-25.6719,1,6,-0.830448377,"EX"
23,2,-9.0781,-25.6719,2,1,1.634058821,"EX"
23,2,-9.0781,-25.6719,2,2,-1.880795591,"EX"
23,2,-9.0781,-25.6719,2,3,-0.398267323,"EX"
23,2,-9.0781,-25.6719,2,4,NA,"EX"
23,2,-9.0781,-25.6719,2,5,-0.189574596,"EX"
23,2,-9.0781,-25.6719,2,6,0.28531969,"EX"
24,1,6.9219,2.32810000000001,1,1,0.461671434,"EX"
24,1,6.9219,2.32810000000001,1,2,0.053939347,"EX"
24,1,6.9219,2.32810000000001,1,3,1.366549457,"EX"
24,1,6.9219,2.32810000000001,1,4,1.626149904,"EX"
24,1,6.9219,2.32810000000001,1,5,1.134996776,"EX"
24,1,6.9219,2.32810000000001,1,6,-0.638239586,"EX"
24,1,6.9219,2.32810000000001,2,1,-0.531544853,"EX"
24,1,6.9219,2.32810000000001,2,2,0.5999452,"EX"
24,1,6.9219,2.32810000000001,2,3,0.125173061,"EX"
24,1,6.9219,2.32810000000001,2,4,2.35317626,"EX"
24,1,6.9219,2.32810000000001,2,5,-0.856469497,"EX"
24,1,6.9219,2.32810000000001,2,6,-0.875964012,"EX"
25,1,-9.0781,-6.67189999999999,1,1,2.004329135,"EX"
25,1,-9.0781,-6.67189999999999,1,2,NA,"EX"
25,1,-9.0781,-6.67189999999999,1,3,0.23082403,"EX"
25,1,-9.0781,-6.67189999999999,1,4,0.965972635,"EX"
25,1,-9.0781,-6.67189999999999,1,5,1.593397266,"EX"
25,1,-9.0781,-6.67189999999999,1,6,-0.380002047,"EX"
25,1,-9.0781,-6.67189999999999,2,1,1.375569409,"EX"
25,1,-9.0781,-6.67189999999999,2,2,0.636575167,"EX"
25,1,-9.0781,-6.67189999999999,2,3,-0.634472308,"EX"
25,1,-9.0781,-6.67189999999999,2,4,-0.075230079,"EX"
25,1,-9.0781,-6.67189999999999,2,5,-1.061405997,"EX"
25,1,-9.0781,-6.67189999999999,2,6,-1.1958563,"EX"
26,2,9.9219,19.3281,1,1,2.090360183,"EX"
26,2,9.9219,19.3281,1,2,0.416302373,"EX"
26,2,9.9219,19.3281,1,3,-0.144956427,"EX"
26,2,9.9219,19.3281,1,4,-0.748949204,"EX"
26,2,9.9219,19.3281,1,5,-0.27785039,"EX"
26,2,9.9219,19.3281,1,6,-0.589923573,"EX"
26,2,9.9219,19.3281,2,1,2.692764761,"EX"
26,2,9.9219,19.3281,2,2,-0.63525373,"EX"
26,2,9.9219,19.3281,2,3,-0.087476322,"EX"
26,2,9.9219,19.3281,2,4,0.26745352,"EX"
26,2,9.9219,19.3281,2,5,0.837425046,"EX"
26,2,9.9219,19.3281,2,6,-0.872944465,"EX"
27,1,-8.0781,-0.671899999999994,1,1,1.263736193,"EX"
27,1,-8.0781,-0.671899999999994,1,2,0.089226736,"EX"
27,1,-8.0781,-0.671899999999994,1,3,-1.320913609,"EX"
27,1,-8.0781,-0.671899999999994,1,4,NA,"EX"
27,1,-8.0781,-0.671899999999994,1,5,NA,"EX"
27,1,-8.0781,-0.671899999999994,1,6,-0.275634379,"EX"
27,1,-8.0781,-0.671899999999994,2,1,0.979503254,"EX"
27,1,-8.0781,-0.671899999999994,2,2,0.023111778,"EX"
27,1,-8.0781,-0.671899999999994,2,3,0.017539879,"EX"
27,1,-8.0781,-0.671899999999994,2,4,0.370250798,"EX"
27,1,-8.0781,-0.671899999999994,2,5,1.335768694,"EX"
27,1,-8.0781,-0.671899999999994,2,6,0.311531639,"EX"
28,1,-0.0780999999999992,12.3281,1,1,3.491011613,"EX"
28,1,-0.0780999999999992,12.3281,1,2,1.846177441,"EX"
28,1,-0.0780999999999992,12.3281,1,3,NA,"EX"
28,1,-0.0780999999999992,12.3281,1,4,-0.358707296,"EX"
28,1,-0.0780999999999992,12.3281,1,5,0.296881359,"EX"
28,1,-0.0780999999999992,12.3281,1,6,0.134342496,"EX"
28,1,-0.0780999999999992,12.3281,2,1,0.233651116,"EX"
28,1,-0.0780999999999992,12.3281,2,2,0.05296919,"EX"
28,1,-0.0780999999999992,12.3281,2,3,-0.392785741,"EX"
28,1,-0.0780999999999992,12.3281,2,4,-0.60944082,"EX"
28,1,-0.0780999999999992,12.3281,2,5,NA,"EX"
28,1,-0.0780999999999992,12.3281,2,6,-0.2867131,"EX"
29,2,3.9219,-19.6719,1,1,1.161240168,"EX"
29,2,3.9219,-19.6719,1,2,1.342657873,"EX"
29,2,3.9219,-19.6719,1,3,0.809483527,"EX"
29,2,3.9219,-19.6719,1,4,-0.04213177,"EX"
29,2,3.9219,-19.6719,1,5,0.685797142,"EX"
29,2,3.9219,-19.6719,1,6,-0.293670391,"EX"
29,2,3.9219,-19.6719,2,1,1.71903124,"EX"
29,2,3.9219,-19.6719,2,2,1.592812111,"EX"
29,2,3.9219,-19.6719,2,3,-1.313408341,"EX"
29,2,3.9219,-19.6719,2,4,-0.215467028,"EX"
29,2,3.9219,-19.6719,2,5,-0.301329481,"EX"
29,2,3.9219,-19.6719,2,6,-0.492137284,"EX"
30,2,-8.0781,-12.6719,1,1,2.078749738,"EX"
30,2,-8.0781,-12.6719,1,2,1.250886427,"EX"
30,2,-8.0781,-12.6719,1,3,0.387804147,"EX"
30,2,-8.0781,-12.6719,1,4,-0.464303296,"EX"
30,2,-8.0781,-12.6719,1,5,0.19282151,"EX"
30,2,-8.0781,-12.6719,1,6,-1.48452912,"EX"
30,2,-8.0781,-12.6719,2,1,-0.038934406,"EX"
30,2,-8.0781,-12.6719,2,2,1.013544341,"EX"
30,2,-8.0781,-12.6719,2,3,0.411336568,"EX"
30,2,-8.0781,-12.6719,2,4,-0.230469122,"EX"
30,2,-8.0781,-12.6719,2,5,0.531824869,"EX"
30,2,-8.0781,-12.6719,2,6,-0.992198263,"EX"
31,1,-9.0781,-11.6719,1,1,2.535422903,"EX"
31,1,-9.0781,-11.6719,1,2,0.420033553,"EX"
31,1,-9.0781,-11.6719,1,3,0.979665226,"EX"
31,1,-9.0781,-11.6719,1,4,0.349736542,"EX"
31,1,-9.0781,-11.6719,1,5,-0.821114746,"EX"
31,1,-9.0781,-11.6719,1,6,-0.999616917,"EX"
31,1,-9.0781,-11.6719,2,1,3.237515049,"EX"
31,1,-9.0781,-11.6719,2,2,0.030613283,"EX"
31,1,-9.0781,-11.6719,2,3,-0.649258498,"EX"
31,1,-9.0781,-11.6719,2,4,-0.67366109,"EX"
31,1,-9.0781,-11.6719,2,5,-0.612230008,"EX"
31,1,-9.0781,-11.6719,2,6,-0.573295593,"EX"
32,2,-4.0781,-15.6719,1,1,2.21318028,"EX"
32,2,-4.0781,-15.6719,1,2,-0.355336501,"EX"
32,2,-4.0781,-15.6719,1,3,-0.757784261,"EX"
32,2,-4.0781,-15.6719,1,4,-0.553345912,"EX"
32,2,-4.0781,-15.6719,1,5,-1.241494745,"EX"
32,2,-4.0781,-15.6719,1,6,-1.286360005,"EX"
32,2,-4.0781,-15.6719,2,1,2.135346953,"EX"
32,2,-4.0781,-15.6719,2,2,0.039618303,"EX"
32,2,-4.0781,-15.6719,2,3,0.126043522,"EX"
32,2,-4.0781,-15.6719,2,4,0.367269082,"EX"
32,2,-4.0781,-15.6719,2,5,-0.436355278,"EX"
32,2,-4.0781,-15.6719,2,6,-0.533725972,"EX"
33,1,20.9219,13.3281,1,1,-1.10751093,"EX"
33,1,20.9219,13.3281,1,2,1.32549433,"EX"
33,1,20.9219,13.3281,1,3,0.708010381,"EX"
33,1,20.9219,13.3281,1,4,0.022424327,"EX"
33,1,20.9219,13.3281,1,5,-0.711212628,"EX"
33,1,20.9219,13.3281,1,6,-0.333555248,"EX"
33,1,20.9219,13.3281,2,1,-1.416665267,"EX"
33,1,20.9219,13.3281,2,2,NA,"EX"
33,1,20.9219,13.3281,2,3,-0.734545624,"EX"
33,1,20.9219,13.3281,2,4,-0.931430088,"EX"
33,1,20.9219,13.3281,2,5,1.168065486,"EX"
33,1,20.9219,13.3281,2,6,-1.028784031,"EX"
34,1,-12.0781,12.3281,1,1,1.21622198,"EX"
34,1,-12.0781,12.3281,1,2,0.522447483,"EX"
34,1,-12.0781,12.3281,1,3,-0.073494604,"EX"
34,1,-12.0781,12.3281,1,4,0.17096378,"EX"
34,1,-12.0781,12.3281,1,5,-1.32826727,"EX"
34,1,-12.0781,12.3281,1,6,-1.508596237,"EX"
34,1,-12.0781,12.3281,2,1,0.850319412,"EX"
34,1,-12.0781,12.3281,2,2,0.468495168,"EX"
34,1,-12.0781,12.3281,2,3,-0.592628401,"EX"
34,1,-12.0781,12.3281,2,4,2.07242204,"EX"
34,1,-12.0781,12.3281,2,5,-0.661068583,"EX"
34,1,-12.0781,12.3281,2,6,NA,"EX"
35,1,20.9219,14.3281,1,1,0.956121433,"EX"
35,1,20.9219,14.3281,1,2,0.913997942,"EX"
35,1,20.9219,14.3281,1,3,0.857577788,"EX"
35,1,20.9219,14.3281,1,4,0.235578243,"EX"
35,1,20.9219,14.3281,1,5,0.128995323,"EX"
35,1,20.9219,14.3281,1,6,-0.36134985,"EX"
35,1,20.9219,14.3281,2,1,0.193715425,"EX"
35,1,20.9219,14.3281,2,2,0.238305998,"EX"
35,1,20.9219,14.3281,2,3,0.061180972,"EX"
35,1,20.9219,14.3281,2,4,-1.038010318,"EX"
35,1,20.9219,14.3281,2,5,0.529635832,"EX"
35,1,20.9219,14.3281,2,6,1.233911795,"EX"
36,1,8.9219,-1.67189999999999,1,1,0.898991458,"EX"
36,1,8.9219,-1.67189999999999,1,2,1.403941935,"EX"
36,1,8.9219,-1.67189999999999,1,3,-0.344152399,"EX"
36,1,8.9219,-1.67189999999999,1,4,-0.348512462,"EX"
36,1,8.9219,-1.67189999999999,1,5,1.879401448,"EX"
36,1,8.9219,-1.67189999999999,1,6,-1.105643301,"EX"
36,1,8.9219,-1.67189999999999,2,1,0.942495382,"EX"
36,1,8.9219,-1.67189999999999,2,2,0.610746733,"EX"
36,1,8.9219,-1.67189999999999,2,3,0.538933011,"EX"
36,1,8.9219,-1.67189999999999,2,4,-0.186616583,"EX"
36,1,8.9219,-1.67189999999999,2,5,0.692666768,"EX"
36,1,8.9219,-1.67189999999999,2,6,-1.530071137,"EX"
37,2,2.9219,23.3281,1,1,1.959840229,"EX"
37,2,2.9219,23.3281,1,2,0.943128453,"EX"
37,2,2.9219,23.3281,1,3,0.632979004,"EX"
37,2,2.9219,23.3281,1,4,0.029146761,"EX"
37,2,2.9219,23.3281,1,5,-0.491763281,"EX"
37,2,2.9219,23.3281,1,6,-0.463580727,"EX"
37,2,2.9219,23.3281,2,1,1.435392644,"EX"
37,2,2.9219,23.3281,2,2,-0.319691862,"EX"
37,2,2.9219,23.3281,2,3,-0.662570451,"EX"
37,2,2.9219,23.3281,2,4,-0.582716607,"EX"
37,2,2.9219,23.3281,2,5,-0.887516553,"EX"
37,2,2.9219,23.3281,2,6,0.03262541,"EX"
38,2,-3.0781,23.3281,1,1,4.261661849,"EX"
38,2,-3.0781,23.3281,1,2,1.003072949,"EX"
38,2,-3.0781,23.3281,1,3,-0.51048786,"EX"
38,2,-3.0781,23.3281,1,4,0.309523564,"EX"
38,2,-3.0781,23.3281,1,5,-0.262508445,"EX"
38,2,-3.0781,23.3281,1,6,-0.669776847,"EX"
38,2,-3.0781,23.3281,2,1,0.689232535,"EX"
38,2,-3.0781,23.3281,2,2,-0.688864149,"EX"
38,2,-3.0781,23.3281,2,3,0.082694166,"EX"
38,2,-3.0781,23.3281,2,4,-0.377373981,"EX"
38,2,-3.0781,23.3281,2,5,0.267352239,"EX"
38,2,-3.0781,23.3281,2,6,0.131297107,"EX"
39,1,11.9219,-1.67189999999999,1,1,0.490569132,"EX"
39,1,11.9219,-1.67189999999999,1,2,0.031281206,"EX"
39,1,11.9219,-1.67189999999999,1,3,-1.483655396,"EX"
39,1,11.9219,-1.67189999999999,1,4,0.070374943,"EX"
39,1,11.9219,-1.67189999999999,1,5,0.618257684,"EX"
39,1,11.9219,-1.67189999999999,1,6,0.105982977,"EX"
39,1,11.9219,-1.67189999999999,2,1,-0.402156074,"EX"
39,1,11.9219,-1.67189999999999,2,2,0.434932371,"EX"
39,1,11.9219,-1.67189999999999,2,3,0.769776513,"EX"
39,1,11.9219,-1.67189999999999,2,4,2.385225433,"EX"
39,1,11.9219,-1.67189999999999,2,5,0.806750164,"EX"
39,1,11.9219,-1.67189999999999,2,6,-0.126140774,"EX"
40,2,0.921900000000001,-14.6719,1,1,2.698549305,"EX"
40,2,0.921900000000001,-14.6719,1,2,-0.021437662,"EX"
40,2,0.921900000000001,-14.6719,1,3,1.282633871,"EX"
40,2,0.921900000000001,-14.6719,1,4,-1.30203132,"EX"
40,2,0.921900000000001,-14.6719,1,5,-0.228345627,"EX"
40,2,0.921900000000001,-14.6719,1,6,-1.378087467,"EX"
40,2,0.921900000000001,-14.6719,2,1,-0.930623039,"EX"
40,2,0.921900000000001,-14.6719,2,2,0.798937096,"EX"
40,2,0.921900000000001,-14.6719,2,3,-0.458591038,"EX"
40,2,0.921900000000001,-14.6719,2,4,-0.67248418,"EX"
40,2,0.921900000000001,-14.6719,2,5,-0.346051922,"EX"
40,2,0.921900000000001,-14.6719,2,6,-0.150228047,"EX"
41,2,-5.0781,-16.6719,1,1,-1.135311532,"EX"
41,2,-5.0781,-16.6719,1,2,0.034545702,"EX"
41,2,-5.0781,-16.6719,1,3,0.993883515,"EX"
41,2,-5.0781,-16.6719,1,4,-0.409973647,"EX"
41,2,-5.0781,-16.6719,1,5,-0.28638742,"EX"
41,2,-5.0781,-16.6719,1,6,-0.5742879,"EX"
41,2,-5.0781,-16.6719,2,1,2.496247072,"EX"
41,2,-5.0781,-16.6719,2,2,2.125795111,"EX"
41,2,-5.0781,-16.6719,2,3,-0.780989753,"EX"
41,2,-5.0781,-16.6719,2,4,0.538957597,"EX"
41,2,-5.0781,-16.6719,2,5,0.825220412,"EX"
41,2,-5.0781,-16.6719,2,6,-0.996581008,"EX"
42,2,3.9219,-5.67189999999999,1,1,-0.538079036,"EX"
42,2,3.9219,-5.67189999999999,1,2,1.552991929,"EX"
42,2,3.9219,-5.67189999999999,1,3,1.395729606,"EX"
42,2,3.9219,-5.67189999999999,1,4,-0.053031023,"EX"
42,2,3.9219,-5.67189999999999,1,5,1.824971184,"EX"
42,2,3.9219,-5.67189999999999,1,6,0.78189807,"EX"
42,2,3.9219,-5.67189999999999,2,1,0.966400386,"EX"
42,2,3.9219,-5.67189999999999,2,2,-0.082309272,"EX"
42,2,3.9219,-5.67189999999999,2,3,0.414791083,"EX"
42,2,3.9219,-5.67189999999999,2,4,NA,"EX"
42,2,3.9219,-5.67189999999999,2,5,2.397696951,"EX"
42,2,3.9219,-5.67189999999999,2,6,-0.788724627,"EX"
43,1,-8.0781,-14.6719,1,1,0.106244849,"EX"
43,1,-8.0781,-14.6719,1,2,-0.62200299,"EX"
43,1,-8.0781,-14.6719,1,3,-0.036401494,"EX"
43,1,-8.0781,-14.6719,1,4,2.767959079,"EX"
43,1,-8.0781,-14.6719,1,5,0.966879608,"EX"
43,1,-8.0781,-14.6719,1,6,1.245191233,"EX"
43,1,-8.0781,-14.6719,2,1,1.09867793,"EX"
43,1,-8.0781,-14.6719,2,2,-1.207809811,"EX"
43,1,-8.0781,-14.6719,2,3,0.376802021,"EX"
43,1,-8.0781,-14.6719,2,4,1.87083801,"EX"
43,1,-8.0781,-14.6719,2,5,0.902880391,"EX"
43,1,-8.0781,-14.6719,2,6,0.282413972,"EX"
44,1,-3.0781,-19.6719,1,1,0.149687034,"EX"
44,1,-3.0781,-19.6719,1,2,1.712331223,"EX"
44,1,-3.0781,-19.6719,1,3,0.408015568,"EX"
44,1,-3.0781,-19.6719,1,4,0.539662476,"EX"
44,1,-3.0781,-19.6719,1,5,NA,"EX"
44,1,-3.0781,-19.6719,1,6,NA,"EX"
44,1,-3.0781,-19.6719,2,1,1.151291932,"EX"
44,1,-3.0781,-19.6719,2,2,0.848216946,"EX"
44,1,-3.0781,-19.6719,2,3,0.85205205,"EX"
44,1,-3.0781,-19.6719,2,4,-0.139606216,"EX"
44,1,-3.0781,-19.6719,2,5,0.846358314,"EX"
44,1,-3.0781,-19.6719,2,6,NA,"EX"
45,2,-0.0780999999999992,4.32810000000001,1,1,0.499859759,"EX"
45,2,-0.0780999999999992,4.32810000000001,1,2,0.924024727,"EX"
45,2,-0.0780999999999992,4.32810000000001,1,3,1.101537409,"EX"
45,2,-0.0780999999999992,4.32810000000001,1,4,0.434062893,"EX"
45,2,-0.0780999999999992,4.32810000000001,1,5,1.149660422,"EX"
45,2,-0.0780999999999992,4.32810000000001,1,6,-0.062195464,"EX"
45,2,-0.0780999999999992,4.32810000000001,2,1,-0.622065412,"EX"
45,2,-0.0780999999999992,4.32810000000001,2,2,-1.020668494,"EX"
45,2,-0.0780999999999992,4.32810000000001,2,3,0.381744077,"EX"
45,2,-0.0780999999999992,4.32810000000001,2,4,-0.59559597,"EX"
45,2,-0.0780999999999992,4.32810000000001,2,5,0.050069019,"EX"
45,2,-0.0780999999999992,4.32810000000001,2,6,-0.851019418,"EX"
46,1,6.9219,3.32810000000001,1,1,0.765133068,"EX"
46,1,6.9219,3.32810000000001,1,2,2.563539047,"EX"
46,1,6.9219,3.32810000000001,1,3,NA,"EX"
46,1,6.9219,3.32810000000001,1,4,1.939078748,"EX"
46,1,6.9219,3.32810000000001,1,5,1.022191726,"EX"
46,1,6.9219,3.32810000000001,1,6,-0.461575879,"EX"
46,1,6.9219,3.32810000000001,2,1,-0.235023316,"EX"
46,1,6.9219,3.32810000000001,2,2,0.835467347,"EX"
46,1,6.9219,3.32810000000001,2,3,-0.685276248,"EX"
46,1,6.9219,3.32810000000001,2,4,-0.972966054,"EX"
46,1,6.9219,3.32810000000001,2,5,0.530610472,"EX"
46,1,6.9219,3.32810000000001,2,6,-1.14585799,"EX"
47,1,2.9219,-15.6719,1,1,2.478909859,"EX"
47,1,2.9219,-15.6719,1,2,1.393894373,"EX"
47,1,2.9219,-15.6719,1,3,0.868687425,"EX"
47,1,2.9219,-15.6719,1,4,-0.275304393,"EX"
